customer_id,total_revenue,total_invoices,avg_basket_size,unique_products,cluster,customerid,last_purchase_date,days_since_last_purchase,is_churned
17034,734.5699999999999,4,101.5,28,0,17034.0,2011-11-23 15:14:00,15,0
17035,388.33,3,67.0,27,0,17035.0,2011-04-08 11:23:00,245,1
17037,1253.22,2,326.0,75,0,17037.0,2011-09-22 17:20:00,77,0
17038,112.4,1,28.0,22,0,17038.0,2011-11-09 13:50:00,29,0
17040,449.73,1,181.0,15,0,17040.0,2011-07-25 10:19:00,137,0
17041,1055.69,4,230.75,59,0,17041.0,2011-11-13 11:21:00,26,0
17042,1036.58,5,198.0,74,0,17042.0,2011-12-07 12:26:00,2,0
17043,1735.18,4,249.5,100,0,17043.0,2011-11-07 15:33:00,31,0
17044,897.4300000000001,3,162.33333333333334,8,0,17044.0,2011-12-01 08:54:00,8,0
17045,339.44,3,35.333333333333336,20,0,17045.0,2011-08-18 17:09:00,112,0
17046,642.02,1,510.0,22,0,17046.0,2011-07-05 14:24:00,156,0
17047,1100.9,3,177.66666666666666,59,0,17047.0,2011-09-15 13:27:00,84,0
17048,864.32,6,79.0,41,0,17048.0,2011-08-16 14:51:00,114,0
17049,5589.83,11,242.36363636363637,201,2,17049.0,2011-12-07 10:48:00,2,0
17050,3153.24,6,262.5,169,2,17050.0,2011-09-04 13:48:00,95,0
17051,230.69,1,167.0,40,0,17051.0,2011-05-29 14:13:00,193,1
17052,349.9,1,199.0,72,0,17052.0,2011-11-11 14:50:00,27,0
17053,496.38,2,60.5,13,0,17053.0,2011-08-03 10:55:00,128,0
17054,1353.83,6,133.66666666666666,64,0,17054.0,2011-11-11 12:56:00,27,0
17058,1179.89,3,197.33333333333337,51,0,17058.0,2011-09-19 10:13:00,81,0
17059,3050.82,5,366.8,292,2,17059.0,2011-11-10 12:27:00,29,0
17060,234.24,1,216.0,5,0,17060.0,2011-03-18 13:27:00,265,1
17061,5116.13,12,123.66666666666669,57,0,17061.0,2011-09-27 11:24:00,73,0
17062,529.43,5,83.2,53,0,17062.0,2011-01-30 11:01:00,313,1
17063,1421.59,11,69.36363636363636,66,0,17063.0,2011-12-01 08:46:00,8,0
17064,852.5,3,105.0,53,0,17064.0,2011-10-12 10:18:00,58,0
17065,-112.35,1,-1.0,1,0,17065.0,2011-07-19 14:45:00,142,0
17068,4531.34,22,97.9090909090909,116,2,17068.0,2011-11-27 13:14:00,11,0
17069,2655.2200000000003,13,114.0,111,2,17069.0,2011-11-11 17:13:00,27,0
17070,304.24,1,131.0,62,0,17070.0,2011-08-17 17:01:00,113,0
17071,2385.48,14,84.42857142857143,102,2,17071.0,2011-12-01 09:06:00,8,0
17073,1427.99,4,186.75,142,0,17073.0,2011-11-22 11:47:00,17,0
17075,813.77,5,57.8,62,0,17075.0,2011-11-22 11:58:00,17,0
17076,841.0799999999999,3,98.33333333333331,17,0,17076.0,2011-11-03 17:53:00,35,0
17078,378.2,2,394.0,28,0,17078.0,2011-11-03 19:17:00,35,0
17079,118.8,1,24.0,2,0,17079.0,2011-09-22 15:34:00,77,0
17080,285.5,3,54.666666666666664,8,0,17080.0,2011-11-17 12:59:00,21,0
17081,288.91,2,38.5,55,0,17081.0,2011-11-14 12:56:00,24,0
17082,2003.85,2,524.5,75,0,17082.0,2011-11-06 15:17:00,32,0
17083,1405.78,3,257.3333333333333,24,0,17083.0,2011-08-22 15:43:00,108,0
17084,2712.71,2,817.0,146,2,17084.0,2011-11-04 14:54:00,34,0
17085,1550.8,6,130.5,116,0,17085.0,2011-08-08 14:15:00,122,0
17086,2050.08,6,309.8333333333333,76,0,17086.0,2011-12-02 13:54:00,6,0
17088,1991.01,4,217.0,96,0,17088.0,2011-11-11 14:23:00,27,0
17090,1966.65,8,112.5,45,0,17090.0,2011-12-05 13:44:00,3,0
17091,3802.81,10,174.3,119,2,17091.0,2011-12-07 10:43:00,2,0
17092,1746.43,4,280.0,99,0,17092.0,2011-10-20 19:51:00,49,0
17094,270.2,2,74.0,14,0,17094.0,2011-01-25 17:24:00,317,1
17095,1088.2,6,102.16666666666669,70,0,17095.0,2011-11-17 16:40:00,21,0
17096,992.68,7,47.42857142857143,46,0,17096.0,2011-11-30 15:05:00,8,0
17097,924.4,9,49.888888888888886,153,2,17097.0,2011-12-07 17:05:00,1,0
17100,971.74,2,400.0,65,0,17100.0,2011-11-21 16:36:00,17,0
17101,1621.73,4,203.75,28,0,17101.0,2011-11-29 13:57:00,9,0
17102,25.5,1,2.0,1,0,17102.0,2011-03-23 10:08:00,261,1
17105,665.78,2,346.5,80,0,17105.0,2011-07-03 15:53:00,158,0
17107,10263.43,7,640.4285714285714,269,2,17107.0,2011-11-07 08:41:00,32,0
17109,821.86,8,67.375,107,0,17109.0,2011-11-10 16:59:00,28,0
17110,163.3,1,50.0,12,0,17110.0,2011-06-27 12:58:00,164,0
17111,231.61,1,282.0,29,0,17111.0,2011-10-23 15:59:00,46,0
17114,732.26,10,20.0,85,0,17114.0,2011-12-04 12:17:00,5,0
17115,806.9,5,73.6,33,0,17115.0,2011-12-01 14:30:00,7,0
17117,116.2,1,68.0,9,0,17117.0,2011-02-24 13:54:00,287,1
17118,157.02,1,154.0,10,0,17118.0,2011-01-26 12:19:00,317,1
17119,593.61,3,109.0,35,0,17119.0,2011-12-06 14:40:00,2,0
17120,307.46,1,120.0,18,0,17120.0,2011-04-20 15:21:00,232,1
17122,138.32,1,80.0,7,0,17122.0,2011-08-12 14:33:00,118,0
17123,345.3,1,246.0,9,0,17123.0,2011-07-01 10:47:00,161,0
17124,294.24,1,129.0,31,0,17124.0,2011-06-07 14:02:00,184,1
17125,211.75,1,276.0,34,0,17125.0,2011-10-20 14:41:00,49,0
17126,947.7,7,108.14285714285714,189,2,17126.0,2011-07-10 13:52:00,151,0
17128,157.09,1,76.0,14,0,17128.0,2011-01-09 12:02:00,334,1
17131,2295.7200000000003,5,190.8,78,0,17131.0,2011-12-04 12:52:00,4,0
17133,4892.240000000001,7,390.0,13,0,17133.0,2011-11-24 12:27:00,15,0
17134,413.2,2,49.0,21,0,17134.0,2011-08-25 09:53:00,106,0
17135,1139.73,7,174.85714285714286,34,0,17135.0,2011-11-23 16:48:00,15,0
17138,380.5,1,126.0,24,0,17138.0,2011-03-09 11:54:00,275,1
17139,10567.87,15,343.8,309,2,17139.0,2011-11-24 10:12:00,15,0
17140,441.48,1,280.0,16,0,17140.0,2011-04-06 13:33:00,246,1
17142,579.0,1,81.0,15,0,17142.0,2011-04-14 18:22:00,238,1
17144,984.57,2,241.5,42,0,17144.0,2011-12-08 17:57:00,0,0
17146,749.78,3,70.66666666666667,33,0,17146.0,2011-08-26 12:44:00,105,0
17147,1679.64,6,146.33333333333334,70,0,17147.0,2011-11-17 12:32:00,22,0
17148,124.88,1,82.0,9,0,17148.0,2011-10-19 09:59:00,51,0
17152,1503.5,4,119.25,9,0,17152.0,2011-05-29 12:19:00,194,1
17153,213.78,1,104.0,14,0,17153.0,2011-11-15 13:42:00,23,0
17154,329.34,1,490.0,23,0,17154.0,2011-09-25 13:42:00,74,0
17155,251.7,2,121.0,19,0,17155.0,2011-11-22 12:38:00,17,0
17157,306.55,3,56.333333333333336,11,0,17157.0,2011-12-02 09:10:00,7,0
17158,1266.97,3,259.3333333333333,53,0,17158.0,2011-11-07 15:15:00,31,0
17159,1534.73,4,277.5,96,0,17159.0,2011-11-18 10:52:00,21,0
17160,3518.03,6,476.0,111,0,17160.0,2011-11-08 14:05:00,30,0
17162,1707.21,11,90.9090909090909,81,0,17162.0,2011-11-11 11:34:00,28,0
17163,293.1,2,33.0,3,0,17163.0,2011-11-18 08:57:00,21,0
17164,2466.4,8,187.5,92,0,17164.0,2011-11-07 09:14:00,32,0
17165,158.68,1,100.0,10,0,17165.0,2011-02-28 16:39:00,283,1
17166,189.49,3,25.0,11,0,17166.0,2011-11-01 09:46:00,38,0
17169,816.88,4,129.75,51,0,17169.0,2011-10-20 19:15:00,49,0
17171,224.91,1,185.0,16,0,17171.0,2011-02-23 16:37:00,288,1
17172,313.26,2,239.5,16,0,17172.0,2011-09-26 12:04:00,74,0
17173,3755.65,9,124.55555555555556,36,0,17173.0,2011-12-04 14:40:00,4,0
17174,59.9,1,41.0,4,0,17174.0,2011-05-06 11:47:00,217,1
17175,1430.94,5,173.0,42,0,17175.0,2011-10-26 15:31:00,43,0
17176,306.13,1,170.0,15,0,17176.0,2011-05-22 12:41:00,201,1
17179,711.79,3,96.66666666666669,56,0,17179.0,2011-06-14 16:48:00,177,0
17180,768.32,6,111.16666666666669,91,0,17180.0,2011-10-14 15:46:00,55,0
17181,239.92,2,120.5,23,0,17181.0,2011-10-13 14:48:00,56,0
17183,3286.9100000000003,8,158.0,42,0,17183.0,2011-12-02 10:07:00,7,0
17186,144.0,2,100.0,1,0,17186.0,2011-10-24 10:20:00,46,0
17187,203.95,1,144.0,10,0,17187.0,2011-04-27 12:39:00,226,1
17188,2275.58,9,144.55555555555554,71,0,17188.0,2011-11-28 13:53:00,10,0
17189,377.5,2,110.5,52,0,17189.0,2011-08-25 19:39:00,105,0
17190,249.74,3,53.333333333333336,19,0,17190.0,2011-10-12 11:33:00,58,0
17191,2041.18,7,160.85714285714286,163,2,17191.0,2011-11-11 16:58:00,27,0
17193,1674.46,9,137.55555555555554,17,0,17193.0,2011-11-04 12:47:00,35,0
17194,237.62,2,58.5,26,0,17194.0,2011-03-11 12:05:00,273,1
17197,1013.01,1,191.0,29,0,17197.0,2011-11-10 10:32:00,29,0
17198,669.12,3,115.33333333333331,89,0,17198.0,2011-11-16 10:39:00,23,0
17201,289.78,1,231.0,38,0,17201.0,2011-10-17 11:55:00,53,0
17203,3556.28,6,473.6666666666667,116,2,17203.0,2011-11-04 12:27:00,35,0
17204,1352.91,9,65.44444444444444,47,0,17204.0,2011-06-23 13:54:00,168,0
17205,384.08,1,884.0,13,0,17205.0,2011-10-17 12:46:00,53,0
17206,204.24,1,76.0,7,0,17206.0,2011-10-17 13:25:00,52,0
17211,2291.59,9,142.0,150,2,17211.0,2011-11-13 12:03:00,26,0
17212,226.85,1,147.0,4,0,17212.0,2011-03-31 19:42:00,252,1
17213,2741.08,11,106.0909090909091,85,0,17213.0,2011-10-30 14:53:00,39,0
17214,961.67,7,37.42857142857143,79,0,17214.0,2011-10-10 13:17:00,59,0
17217,113.5,1,24.0,9,0,17217.0,2011-04-19 17:19:00,233,1
17218,1921.53,10,91.9,146,2,17218.0,2011-12-05 13:52:00,3,0
17219,112.53,1,87.0,24,0,17219.0,2011-11-08 11:25:00,31,0
17220,3144.96,14,133.5,303,2,17220.0,2011-11-15 13:47:00,23,0
17221,334.48,2,143.5,59,0,17221.0,2011-12-02 13:35:00,6,0
17222,328.65,1,122.0,27,0,17222.0,2011-10-05 13:58:00,64,0
17223,403.37,2,51.0,43,0,17223.0,2011-02-02 15:57:00,309,1
17226,393.49,1,406.0,21,0,17226.0,2011-02-04 11:52:00,308,1
17227,865.07,6,113.0,28,0,17227.0,2011-11-21 10:51:00,18,0
17228,1897.77,8,191.0,140,2,17228.0,2011-11-24 10:24:00,15,0
17229,318.76,2,92.5,39,0,17229.0,2011-09-04 13:56:00,95,0
17230,3466.67,11,141.1818181818182,51,0,17230.0,2011-03-20 16:12:00,263,1
17231,3021.12,14,119.5,294,2,17231.0,2011-11-27 15:18:00,11,0
17232,417.77,2,101.0,30,0,17232.0,2011-12-07 12:21:00,2,0
17233,190.88,1,131.0,25,0,17233.0,2011-11-04 14:06:00,34,0
17234,149.89,1,55.0,14,0,17234.0,2011-06-10 11:20:00,182,1
17235,550.06,2,112.0,24,0,17235.0,2011-11-14 15:51:00,24,0
17236,905.73,6,78.16666666666667,88,0,17236.0,2011-11-27 12:00:00,12,0
17237,314.69,2,52.5,18,0,17237.0,2011-11-28 15:02:00,10,0
17238,3558.73,17,101.17647058823528,297,2,17238.0,2011-12-07 11:35:00,2,0
17239,379.95,2,74.5,15,0,17239.0,2011-01-31 09:41:00,312,1
17242,1135.04,2,305.5,30,0,17242.0,2011-08-23 14:55:00,107,0
17243,8393.95,30,109.6,180,2,17243.0,2011-12-08 13:26:00,0,0
17244,954.9,1,616.0,31,0,17244.0,2011-10-17 15:19:00,52,0
17245,171.45,1,75.0,9,0,17245.0,2011-05-19 10:43:00,204,1
17247,275.89,1,103.0,53,0,17247.0,2011-11-24 15:21:00,14,0
17248,312.05,1,209.0,68,0,17248.0,2011-08-11 13:34:00,119,0
17250,381.32,2,83.0,55,0,17250.0,2011-12-06 12:15:00,3,0
17251,269.83,1,108.0,37,0,17251.0,2010-12-12 11:06:00,362,1
17252,348.91,2,96.0,86,0,17252.0,2011-08-15 09:45:00,116,0
17253,178.26,1,43.0,18,0,17253.0,2011-11-21 12:59:00,17,0
17254,271.19,2,125.5,100,0,17254.0,2011-12-05 12:46:00,4,0
17255,264.05,2,104.5,69,0,17255.0,2011-10-30 12:18:00,40,0
17256,222.15,2,67.0,12,0,17256.0,2011-08-24 13:30:00,106,0
17259,557.98,2,186.5,104,0,17259.0,2011-07-14 15:01:00,147,0
17262,1253.36,5,73.4,9,0,17262.0,2011-10-18 12:56:00,51,0
17263,63.44,1,36.0,23,0,17263.0,2011-05-15 14:32:00,207,1
17265,538.8,2,191.0,106,0,17265.0,2011-07-24 10:49:00,138,0
17266,262.59,3,39.333333333333336,60,0,17266.0,2011-12-07 14:12:00,1,0
17267,317.2,2,79.0,37,0,17267.0,2011-08-04 17:22:00,126,0
17268,763.64,4,211.0,3,0,17268.0,2011-08-24 10:06:00,107,0
17272,2144.53,5,355.2,70,0,17272.0,2011-10-28 16:37:00,41,0
17274,103.32,1,75.0,24,0,17274.0,2011-11-04 13:16:00,34,0
17277,1065.35,2,215.0,67,0,17277.0,2011-04-26 12:47:00,227,1
17278,246.04,1,179.0,15,0,17278.0,2011-04-12 13:10:00,240,1
17279,181.93,1,46.0,8,0,17279.0,2011-10-13 11:58:00,57,0
17282,1684.01,3,621.6666666666666,79,0,17282.0,2011-08-01 14:29:00,129,0
17284,1627.23,7,193.28571428571428,229,2,17284.0,2011-10-10 14:38:00,59,0
17286,151.37,1,117.0,44,0,17286.0,2011-11-18 12:47:00,21,0
17287,1049.06,7,79.42857142857143,88,0,17287.0,2011-11-13 13:27:00,25,0
17288,1391.34,7,170.28571428571428,118,0,17288.0,2011-11-30 16:09:00,8,0
17289,885.11,4,122.0,86,0,17289.0,2011-11-08 12:01:00,31,0
17290,509.02,2,194.0,92,0,17290.0,2011-12-06 12:38:00,3,0
17291,550.8000000000001,1,72.0,1,0,17291.0,2011-02-04 13:04:00,307,1
17293,1835.21,9,124.88888888888889,93,0,17293.0,2011-12-01 14:37:00,7,0
17295,547.0,3,97.66666666666669,53,0,17295.0,2011-11-11 10:49:00,28,0
17297,128.18,1,65.0,49,0,17297.0,2011-11-22 14:43:00,16,0
17298,498.42,2,193.5,30,0,17298.0,2011-08-30 16:43:00,100,0
17299,656.61,4,167.0,50,0,17299.0,2011-11-28 12:01:00,11,0
17301,163.24,1,137.0,59,0,17301.0,2011-11-18 13:43:00,20,0
17302,1119.93,6,95.5,68,0,17302.0,2011-11-25 09:36:00,14,0
17303,250.04,1,144.0,53,0,17303.0,2010-12-13 13:32:00,360,1
17306,8600.73,21,546.1904761904761,13,2,17306.0,2011-11-29 12:14:00,10,0
17307,-152.64,1,-144.0,1,0,17307.0,2010-12-09 15:24:00,364,1
17309,79.0,1,40.0,11,0,17309.0,2011-09-05 15:20:00,94,0
17311,1384.85,2,502.5,55,0,17311.0,2011-09-22 14:11:00,77,0
17312,644.3,3,124.0,11,0,17312.0,2011-07-24 11:52:00,138,0
17313,2288.13,2,691.0,24,0,17313.0,2011-11-22 09:23:00,17,0
17314,2514.76,11,171.27272727272728,120,2,17314.0,2011-11-15 09:41:00,24,0
17315,6157.77,43,88.30232558139535,259,2,17315.0,2011-12-09 11:58:00,0,0
17317,2524.02,5,214.8,8,0,17317.0,2011-10-24 17:26:00,45,0
17320,1200.62,3,211.33333333333337,57,0,17320.0,2011-08-31 13:31:00,99,0
17321,639.26,2,177.0,94,0,17321.0,2011-12-01 13:41:00,7,0
17323,889.01,9,83.33333333333333,125,0,17323.0,2011-11-24 17:29:00,14,0
17324,986.48,4,210.75,43,0,17324.0,2011-11-22 10:34:00,17,0
17325,96.8,1,60.0,6,0,17325.0,2011-03-04 13:09:00,279,1
17329,523.11,2,71.0,29,0,17329.0,2011-11-25 14:24:00,13,0
17330,363.9,2,60.0,5,0,17330.0,2011-11-17 08:56:00,22,0
17331,175.2,1,16.0,1,0,17331.0,2011-08-08 11:55:00,123,0
17333,494.25,1,375.0,28,0,17333.0,2011-09-15 10:11:00,85,0
17334,306.6,3,104.66666666666669,11,0,17334.0,2011-02-11 16:34:00,300,1
17337,1863.93,7,168.0,421,2,17337.0,2011-07-11 14:56:00,150,0
17338,6242.03,10,291.8,390,2,17338.0,2011-11-22 14:23:00,16,0
17339,243.36,2,76.0,9,0,17339.0,2011-09-06 13:29:00,93,0
17340,11891.18,16,368.875,231,2,17340.0,2011-11-30 17:12:00,8,0
17341,657.24,3,142.66666666666666,147,0,17341.0,2011-07-06 12:33:00,156,0
17343,193.64,1,56.0,17,0,17343.0,2010-12-19 15:07:00,354,1
17344,157.62,1,65.0,31,0,17344.0,2011-10-24 12:56:00,45,0
17345,481.66,4,77.5,70,0,17345.0,2011-11-24 15:03:00,14,0
17346,2535.03,16,98.4375,299,2,17346.0,2011-12-06 12:18:00,3,0
17347,228.96,1,216.0,1,0,17347.0,2011-09-14 13:12:00,85,0
17348,1140.64,5,278.2,180,2,17348.0,2011-11-25 11:25:00,14,0
17349,98.25,1,102.0,8,0,17349.0,2011-06-13 14:29:00,178,0
17350,1238.44,5,141.4,66,0,17350.0,2011-12-01 15:47:00,7,0
17351,587.15,3,37.666666666666664,22,0,17351.0,2011-11-03 18:45:00,35,0
17353,1740.0,2,600.0,5,0,17353.0,2011-08-02 17:19:00,128,0
17354,1294.06,1,946.0,15,0,17354.0,2011-10-20 10:34:00,50,0
17356,178.22,1,166.0,19,0,17356.0,2011-02-01 11:07:00,311,1
17357,372.36,2,73.5,41,0,17357.0,2011-11-15 16:30:00,23,0
17358,351.96,2,93.5,55,0,17358.0,2011-02-09 16:57:00,302,1
17359,84.3,1,53.0,13,0,17359.0,2011-11-28 14:37:00,10,0
17360,529.99,3,105.33333333333331,113,0,17360.0,2011-11-22 13:11:00,16,0
17361,469.45,3,51.333333333333336,26,0,17361.0,2011-10-21 15:43:00,48,0
17362,312.23,2,95.5,30,0,17362.0,2011-04-14 14:43:00,238,1
17364,4412.59,12,221.16666666666663,288,2,17364.0,2011-12-09 09:00:00,0,0
17365,4551.06,8,577.875,278,2,17365.0,2011-11-27 12:13:00,12,0
17367,167.55,1,149.0,33,0,17367.0,2011-04-15 14:21:00,237,1
17368,1018.72,9,67.33333333333333,93,0,17368.0,2011-11-16 15:26:00,22,0
17370,446.18,4,135.0,31,0,17370.0,2011-09-28 10:14:00,72,0
17371,418.4,3,50.333333333333336,83,0,17371.0,2011-11-22 13:30:00,16,0
17372,1324.53,8,92.75,215,2,17372.0,2011-10-30 11:37:00,40,0
17373,646.92,4,102.0,47,0,17373.0,2011-10-30 15:28:00,39,0
17374,495.77,2,42.5,24,0,17374.0,2011-05-05 09:05:00,218,1
17375,372.5,4,90.25,65,0,17375.0,2011-06-02 17:30:00,189,1
17376,203.2,2,43.0,23,0,17376.0,2011-09-30 12:36:00,70,0
17377,3844.72,21,96.23809523809524,191,2,17377.0,2011-11-16 11:17:00,23,0
17379,339.34,1,563.0,71,0,17379.0,2011-11-28 13:56:00,10,0
17381,20272.43,30,854.8666666666667,40,2,17381.0,2011-12-01 11:59:00,8,0
17382,65.4,1,25.0,2,0,17382.0,2011-10-05 13:05:00,64,0
17383,193.39,1,148.0,49,0,17383.0,2011-12-05 17:36:00,3,0
17384,336.40000000000003,2,44.0,12,0,17384.0,2011-11-20 15:48:00,18,0
17385,250.29,1,191.0,42,0,17385.0,2011-11-25 11:02:00,14,0
17386,2686.42,6,317.0,23,0,17386.0,2011-12-02 11:28:00,7,0
17387,730.31,2,256.0,71,0,17387.0,2011-11-20 11:00:00,19,0
17388,1259.56,4,267.0,13,0,17388.0,2011-09-23 10:31:00,77,0
17389,31300.08,43,172.7906976744186,48,2,17389.0,2011-12-09 09:38:00,0,0
17391,508.8,2,240.0,2,0,17391.0,2011-06-29 09:58:00,163,0
17392,398.34,2,125.0,53,0,17392.0,2011-02-06 12:48:00,306,1
17394,203.87,1,241.0,4,0,17394.0,2011-05-04 13:22:00,218,1
17396,7330.8,8,250.625,24,0,17396.0,2011-10-31 14:12:00,38,0
17397,681.41,2,125.0,88,0,17397.0,2011-11-17 14:08:00,21,0
17398,653.38,3,103.33333333333331,30,0,17398.0,2011-08-17 09:48:00,114,0
17400,2068.02,5,214.4,175,2,17400.0,2011-08-05 15:38:00,125,0
17402,2633.85,13,53.92307692307692,33,0,17402.0,2011-12-05 10:15:00,4,0
17403,263.92,1,111.0,32,0,17403.0,2011-11-03 15:18:00,35,0
17404,30300.82,18,1795.7777777777778,111,2,17404.0,2011-12-05 16:26:00,3,0
17405,967.22,5,141.0,77,0,17405.0,2011-12-08 17:12:00,0,0
17406,1885.47,5,152.0,99,0,17406.0,2011-01-13 12:52:00,329,1
17408,32.65,1,3.0,2,0,17408.0,2011-06-29 12:53:00,162,0
17409,771.85,2,52.5,13,0,17409.0,2011-06-08 10:36:00,184,1
17410,1214.72,5,123.2,57,0,17410.0,2011-11-23 15:46:00,15,0
17411,748.94,4,74.5,41,0,17411.0,2011-11-27 14:25:00,11,0
17412,1258.06,7,105.42857142857144,48,0,17412.0,2011-12-07 11:36:00,2,0
17414,778.0,2,1050.0,5,0,17414.0,2011-10-27 12:13:00,43,0
17415,507.84,1,114.0,14,0,17415.0,2011-09-21 12:50:00,79,0
17416,6838.34,9,474.0,186,2,17416.0,2011-11-10 12:47:00,29,0
17418,463.46,2,144.5,29,0,17418.0,2011-10-28 13:00:00,41,0
17419,4200.97,14,133.71428571428572,155,2,17419.0,2011-11-28 13:47:00,10,0
17420,598.83,3,88.33333333333333,28,0,17420.0,2011-10-20 14:52:00,49,0
17422,1853.13,10,219.5,93,0,17422.0,2011-11-23 13:27:00,15,0
17423,663.63,4,105.25,26,0,17423.0,2011-10-25 16:49:00,44,0
17425,759.17,2,203.5,42,0,17425.0,2011-11-20 15:30:00,18,0
17426,5022.26,7,440.2857142857143,179,2,17426.0,2011-12-05 16:12:00,3,0
17427,100.8,1,34.0,2,0,17427.0,2011-09-29 11:29:00,71,0
17428,17078.45,33,285.90909090909093,255,2,17428.0,2011-12-09 09:45:00,0,0
17429,512.12,4,154.0,36,0,17429.0,2011-08-11 10:13:00,120,0
17430,265.76,2,95.0,14,0,17430.0,2011-11-07 09:24:00,32,0
17431,400.1,1,285.0,41,0,17431.0,2011-01-30 14:36:00,312,1
17432,365.76,2,103.5,44,0,17432.0,2011-11-21 17:33:00,17,0
17433,299.86,1,183.0,53,0,17433.0,2011-09-12 14:24:00,87,0
17434,2333.42,9,187.22222222222223,100,0,17434.0,2011-12-07 13:16:00,1,0
17436,216.3,2,45.0,7,0,17436.0,2011-12-08 12:30:00,1,0
17438,378.3,2,50.0,17,0,17438.0,2011-04-06 17:16:00,246,1
17440,177.1,5,46.4,3,0,17440.0,2011-07-15 10:36:00,147,0
17442,2210.26,10,149.0,97,0,17442.0,2011-11-10 14:54:00,28,0
17443,534.24,1,504.0,1,0,17443.0,2011-05-04 10:47:00,219,1
17444,2940.04,3,706.3333333333334,132,2,17444.0,2011-07-15 12:05:00,147,0
17446,120.9,2,99.0,6,0,17446.0,2011-06-16 10:42:00,176,0
17447,541.53,2,221.5,33,0,17447.0,2011-10-30 14:18:00,39,0
17448,-4287.63,1,-1.0,1,0,17448.0,2011-07-18 12:26:00,144,0
17449,2500.26,8,139.125,178,2,17449.0,2011-12-07 16:56:00,1,0
17450,187599.49,55,1254.7818181818182,127,1,17450.0,2011-12-01 13:29:00,7,0
17451,1648.95,10,117.8,83,0,17451.0,2011-12-08 15:02:00,0,0
17453,486.72,2,109.5,19,0,17453.0,2011-11-22 09:42:00,17,0
17454,517.53,4,60.75,57,0,17454.0,2011-05-31 13:58:00,191,1
17455,131.70000000000002,1,66.0,8,0,17455.0,2011-05-20 12:31:00,203,1
17456,249.86,1,222.0,17,0,17456.0,2010-12-09 15:23:00,364,1
17457,1737.7,5,165.2,14,0,17457.0,2011-08-05 12:48:00,126,0
17458,311.5,1,166.0,52,0,17458.0,2011-11-24 13:01:00,14,0
17459,649.4,2,267.5,88,0,17459.0,2011-10-27 13:25:00,42,0
17460,452.63,8,22.0,18,0,17460.0,2011-09-22 10:58:00,78,0
17461,735.82,3,256.6666666666667,104,0,17461.0,2011-11-17 10:21:00,22,0
17462,662.94,3,74.66666666666667,25,0,17462.0,2011-10-19 13:36:00,50,0
17463,1840.63,6,178.5,162,2,17463.0,2011-11-23 13:40:00,15,0
17464,289.96,1,220.0,9,0,17464.0,2011-07-04 13:19:00,157,0
17466,763.28,2,153.0,41,0,17466.0,2011-11-29 13:15:00,9,0
17468,137.0,2,58.0,5,0,17468.0,2011-11-29 15:33:00,9,0
17469,1843.06,6,129.66666666666666,61,0,17469.0,2011-11-23 13:15:00,15,0
17470,1125.07,5,335.0,67,0,17470.0,2011-10-26 12:42:00,44,0
17472,678.59,3,149.33333333333334,142,0,17472.0,2011-06-01 14:57:00,190,1
17475,194.37,1,178.0,14,0,17475.0,2011-09-21 14:55:00,78,0
17480,506.51,2,168.0,29,0,17480.0,2011-09-27 10:21:00,73,0
17481,1249.34,5,212.0,69,0,17481.0,2011-12-06 12:28:00,3,0
17483,414.04,3,63.666666666666664,18,0,17483.0,2011-10-05 13:10:00,64,0
17486,396.87,1,191.0,24,0,17486.0,2011-03-23 14:00:00,260,1
17489,376.64,2,214.0,28,0,17489.0,2011-10-12 08:56:00,58,0
17490,1926.88,11,92.8181818181818,64,0,17490.0,2011-12-09 09:08:00,0,0
17491,3541.92,11,182.9090909090909,72,0,17491.0,2011-12-08 16:18:00,0,0
17492,374.57,1,155.0,12,0,17492.0,2011-04-05 15:21:00,247,1
17495,497.56,2,114.5,21,0,17495.0,2011-12-02 12:08:00,7,0
17496,271.05,1,79.0,10,0,17496.0,2010-12-16 08:39:00,358,1
17498,272.22,1,394.0,17,0,17498.0,2011-09-25 12:25:00,75,0
17499,622.88,1,711.0,40,0,17499.0,2011-02-23 09:14:00,289,1
17500,1138.0,3,5.666666666666667,3,0,17500.0,2011-11-22 14:25:00,16,0
17501,288.6,2,80.0,18,0,17501.0,2011-05-03 09:47:00,220,1
17502,689.1,4,94.0,25,0,17502.0,2011-11-30 13:13:00,8,0
17503,558.96,2,243.0,36,0,17503.0,2011-12-07 09:18:00,2,0
17504,2745.28,10,145.6,112,2,17504.0,2011-05-17 12:59:00,205,1
17505,1145.84,2,278.0,48,0,17505.0,2011-07-01 12:50:00,161,0
17506,294.29,2,68.0,14,0,17506.0,2011-09-30 12:54:00,69,0
17507,598.08,2,176.5,79,0,17507.0,2011-03-23 11:48:00,261,1
17508,387.31,1,289.0,22,0,17508.0,2011-03-04 08:10:00,280,1
17509,6069.24,11,318.90909090909093,75,0,17509.0,2011-10-13 12:16:00,57,0
17510,308.48,1,214.0,20,0,17510.0,2011-11-15 10:00:00,24,0
17511,88125.38,46,1369.8260869565215,467,1,17511.0,2011-12-07 10:12:00,2,0
17512,2920.04,11,250.1818181818182,61,0,17512.0,2011-11-11 12:11:00,28,0
17513,513.2,1,254.0,6,0,17513.0,2011-09-28 16:42:00,71,0
17514,208.65,1,135.0,40,0,17514.0,2011-08-03 15:45:00,127,0
