customer_id,total_revenue,total_invoices,avg_basket_size,unique_products
15719,5012.85,14,193.57142857142858,299
15720,598.73,1,281.0,128
15721,451.46,1,379.0,80
15722,2136.26,6,168.33333333333334,47
15723,189.0,1,71.0,37
15724,212.3,3,24.0,11
15725,415.25,1,221.0,32
15727,5072.21,7,431.7142857142857,213
15728,-134.8,1,-34.0,4
15729,62.0,2,12.0,5
15730,1108.38,4,170.75,68
15732,294.12,2,107.5,13
15733,162.3,1,62.0,10
15734,1339.45,2,173.0,25
15737,1121.21,12,48.666666666666664,60
15738,4778.77,19,155.73684210526315,46
15739,449.12,1,472.0,8
15740,154.88,1,152.0,9
15743,772.59,4,53.0,59
15744,34.8,1,120.0,3
15745,1071.24,6,68.66666666666667,57
15746,182.96,2,65.0,28
15747,929.21,3,152.33333333333334,52
15748,131.86,1,48.0,19
15749,21535.9,4,2253.5,6
15750,2439.65,9,196.55555555555554,214
15752,2585.0,8,242.0,236
15753,79.2,1,144.0,1
15754,455.67,4,49.25,24
15755,2318.88,8,174.625,127
15756,527.23,4,59.75,160
15757,714.42,2,245.5,43
15758,205.25,1,47.0,9
15759,253.04,3,20.0,5
15762,583.75,2,125.5,37
15763,1048.67,3,89.33333333333333,58
15764,3245.47,10,203.6,150
15766,315.06,1,170.0,11
15768,581.83,4,60.75,24
15769,51823.72,29,953.7931034482758,26
15773,635.68,1,311.0,10
15774,270.8,1,87.0,25
15775,104.9,1,68.0,7
15776,241.62,1,138.0,18
15777,1021.61,5,75.0,18
15780,475.28000000000003,3,73.33333333333333,26
15781,333.56,4,44.5,20
15782,2593.94,4,215.75,34
15783,246.3,1,212.0,14
15785,2303.75,8,199.25,58
15786,4821.0,5,661.4,257
15787,919.25,3,173.0,156
15789,351.3,1,438.0,25
15790,218.75,1,113.0,34
15791,1604.44,3,243.33333333333334,66
15793,948.96,4,138.0,6
15795,610.01,1,581.0,42
15796,2656.86,10,85.0,71
15797,2207.4,4,218.25,8
15799,876.09,3,312.6666666666667,94
15800,696.89,2,166.0,116
15801,1042.19,4,140.5,61
15802,-451.42,3,-0.3333333333333333,1
15803,415.82000000000005,1,290.0,8
15804,3848.55,19,132.3684210526316,170
15805,5411.87,20,165.85,220
15806,784.58,3,200.66666666666666,24
15807,903.9,3,143.33333333333334,48
15808,3609.02,5,258.4,143
15809,399.21000000000004,6,41.833333333333336,31
15810,1145.43,7,105.28571428571429,66
15811,2171.32,9,117.88888888888889,117
15812,1801.14,5,184.4,36
15813,1303.91,2,301.5,40
15814,1842.73,6,207.83333333333334,64
15815,2100.6,5,371.2,33
15819,1905.45,4,339.25,96
15820,206.98,1,128.0,17
15821,570.96,2,101.0,57
15822,885.47,2,187.5,28
15823,-840.76,2,-141.5,17
15825,532.9399999999999,1,220.0,20
15826,1649.3600000000001,4,240.5,64
15827,1641.48,20,42.1,73
15829,636.14,2,498.0,44
15830,547.7,2,204.5,39
15831,731.28,4,265.0,64
15832,836.79,1,465.0,54
15834,2007.71,6,154.33333333333334,243
15835,954.09,4,109.75,47
15836,117.47,2,12.0,10
15837,391.98,1,189.0,24
15838,33350.76,21,428.9047619047619,56
15839,1020.74,5,134.0,56
15840,345.66,3,131.33333333333334,26
15841,1209.1,6,154.33333333333334,36
15843,118.95,1,27.0,8
15844,130.74,1,134.0,11
15845,3650.87,10,191.8,97
15847,389.27,2,224.5,22
15850,227.3,2,138.5,87
15852,160.71,2,24.0,22
15853,100.6,1,131.0,29
15854,2969.12,12,77.16666666666667,105
15855,706.34,5,93.6,59
15856,15793.050000000001,31,344.7741935483871,297
15857,297.0,1,308.0,14
15858,1400.82,5,230.8,145
15860,959.76,8,54.125,105
15861,2963.84,9,277.6666666666667,339
15862,832.88,4,146.25,142
15863,68.84,2,9.5,18
15864,1769.78,8,130.5,16
15865,895.13,3,122.66666666666667,37
15866,211.89000000000001,1,124.0,43
15867,3795.29,16,128.125,302
15869,133.94,2,84.5,13
15870,311.39,1,318.0,68
15872,283.81,2,88.5,101
15874,4305.59,9,275.3333333333333,123
15877,436.63,3,80.0,122
15880,295.73,2,88.0,95
15881,438.24,8,24.875,26
15882,495.36,5,53.2,23
15883,396.48,2,111.5,42
15885,379.35,3,37.0,18
15886,181.09,1,147.0,12
15888,136.17,2,27.0,11
15889,414.61,2,98.5,79
15891,511.68,1,418.0,60
15894,236.35,2,79.5,35
15895,179.17,1,94.0,11
15897,193.74,2,110.0,17
15898,1351.93,6,93.16666666666667,70
15899,56.25,1,39.0,4
15900,331.39,1,213.0,44
15901,351.25,3,124.33333333333333,102
15903,5126.34,8,301.125,46
15904,164.68,1,84.0,30
15906,1506.29,8,66.75,114
15907,717.11,3,130.33333333333334,175
15909,191.93999999999997,1,98.0,7
15910,1183.43,8,122.625,215
15912,264.62,2,92.5,19
15916,1450.6100000000001,10,73.8,125
15917,123.1,1,42.0,12
15918,331.28,2,76.0,33
15919,459.17,2,179.5,103
15920,167.5,4,24.75,53
15921,323.03,1,162.0,24
15922,363.6,2,68.0,11
15923,127.08,1,122.0,21
15925,207.15,1,93.0,12
15930,426.63,1,139.0,21
15932,2461.85,11,210.0909090909091,93
15933,1107.46,3,295.0,63
15935,416.86,2,57.5,12
15937,145.35,1,73.0,7
15938,404.58,5,48.0,13
15939,6102.26,16,295.3125,28
15940,31.8,2,1.5,2
15942,337.44,1,232.0,14
15944,325.1,1,50.0,6
15945,181.0,1,52.0,2
15947,1708.24,1,898.0,29
15948,955.24,2,283.5,51
15949,364.72,2,142.0,12
15950,1665.71,5,141.4,86
15951,669.57,3,102.0,36
15952,781.91,4,97.75,65
15953,1632.43,10,88.4,65
15955,4389.81,16,132.75,137
15957,418.49,1,206.0,40
15958,104.35,1,33.0,7
15963,470.76,2,149.0,26
15965,749.1800000000001,4,100.75,88
15967,381.68,2,97.0,73
15969,582.9,4,30.0,20
15970,314.1,1,116.0,11
15971,4199.85,12,143.08333333333334,10
15973,99.77000000000001,3,29.0,4
15974,3429.55,8,282.0,141
15975,371.01,1,243.0,24
15976,427.64,2,137.5,83
15977,1009.73,2,490.0,48
15978,1098.78,1,888.0,49
15980,2398.86,3,520.0,40
15981,3408.48,8,233.25,53
15983,1422.55,4,210.75,82
15984,2587.32,11,158.27272727272728,217
15985,1037.42,3,278.6666666666667,29
15986,168.12,1,268.0,14
15987,1415.02,7,217.0,110
15988,156.78,1,180.0,26
15990,792.11,2,221.5,52
15992,41.99,1,17.0,3
15993,2686.88,10,195.4,336
15994,389.52,1,168.0,31
15996,1005.43,7,53.57142857142857,103
15998,3047.98,6,334.5,373
16000,12393.699999999999,3,1703.3333333333333,9
16003,2735.37,5,237.0,82
16005,570.07,4,68.0,173
16006,101.39999999999999,1,84.0,8
16007,1662.56,4,338.25,221
16008,478.78,3,107.66666666666667,29
16009,961.21,4,90.25,68
16010,373.8,3,62.666666666666664,62
16011,3342.96,16,126.6875,99
16012,1398.33,3,262.3333333333333,87
16013,33036.25,54,254.16666666666666,34
16014,634.2,4,63.0,123
16015,668.86,4,221.0,146
16016,1394.26,10,58.2,156
16017,179.23,1,82.0,26
16018,408.9,2,95.0,26
16019,3450.2400000000002,10,164.9,133
16020,851.01,3,162.33333333333334,42
16022,586.4,1,241.0,68
16023,719.8100000000001,3,119.33333333333333,90
16024,246.99,1,381.0,61
16025,439.66,1,338.0,28
16026,226.59,1,237.0,30
16027,852.12,7,163.71428571428572,12
16029,54767.09,76,450.10526315789474,46
16030,312.64,1,279.0,28
16031,541.65,2,209.0,91
16033,8644.89,27,129.11111111111111,539
16034,437.7,3,80.66666666666667,18
16036,758.92,2,358.0,55
16037,855.02,3,142.66666666666666,37
16038,454.33000000000004,4,60.25,24
16040,1313.55,3,228.0,57
16041,3166.4,3,528.0,6
16042,1127.57,7,104.71428571428571,68
16043,773.99,4,125.75,30
16045,1340.7,4,224.25,71
16048,243.69000000000003,3,47.666666666666664,9
16049,1009.32,3,236.0,248
16050,137.9,1,278.0,10
16052,362.06,1,282.0,34
16053,1495.45,2,895.5,81
16054,783.9,1,380.0,70
16055,134.8,1,22.0,8
16056,650.75,1,345.0,66
16057,2140.2200000000003,10,83.3,109
16059,1442.31,6,106.0,126
16061,-29.95,1,-1.0,1
16062,1153.62,4,200.0,50
16063,335.32,1,262.0,23
16065,364.34,1,224.0,71
16066,1516.69,5,186.4,77
16070,852.15,2,228.5,32
16071,326.24,1,180.0,21
16072,584.32,1,140.0,23
16073,94.35,2,18.5,1
16076,2193.93,11,126.0909090909091,71
16078,79.2,1,16.0,1
16079,1352.0,3,288.0,18
16080,176.6,3,34.666666666666664,10
16081,2788.07,5,294.0,175
16083,1317.62,2,454.0,31
16084,436.18,1,216.0,38
16085,979.01,5,126.8,123
16086,1119.31,6,85.0,24
16091,315.06,2,77.0,16
16092,779.36,5,120.4,37
16093,17.0,1,20.0,1
16094,1041.83,6,105.5,48
16096,320.62,1,155.0,12
16097,185.05,1,87.0,10
16098,1960.63,7,85.85714285714286,34
16099,731.9,3,144.66666666666666,29
16101,1245.96,3,246.0,76
16102,1842.14,3,314.0,41
16103,1429.64,6,93.0,30
16104,298.21,1,122.0,28
16105,336.96,1,330.0,13
16106,108.38,1,74.0,6
16107,3204.1600000000003,7,168.0,16
16108,816.1,2,299.5,48
16109,611.88,2,306.0,18
16110,1284.54,3,225.0,283
16112,195.74,4,143.5,15
16113,161.38,1,176.0,30
16114,135.75000000000003,1,43.0,8
16115,1655.06,8,123.75,169
16116,592.88,2,123.0,34
16117,232.21,1,130.0,30
16119,423.36,2,120.0,14
16120,1214.94,5,163.6,26
16121,756.36,2,261.0,170
16122,684.4200000000001,4,282.0,26
16123,307.78000000000003,1,170.0,16
16124,187.15,2,20.5,11
16125,289.35,1,124.0,13
16126,6287.77,4,531.25,57
16127,656.25,1,323.0,40
16128,1880.22,5,197.6,76
16131,3506.54,6,300.3333333333333,55
16133,14305.66,46,189.95652173913044,221
16134,603.69,3,119.0,34
16135,517.5500000000001,1,209.0,21
16136,709.38,3,146.66666666666666,35
16138,-7.95,1,-1.0,1
16139,635.41,3,110.0,25
16140,703.77,4,181.75,33
16141,620.4,1,238.0,30
16142,535.34,1,422.0,37
16143,2419.84,7,131.0,75
16144,175.2,1,16.0,1
16145,3741.98,18,170.66666666666666,134
16146,734.13,3,142.33333333333334,26
16147,375.0,1,246.0,22
16148,76.32000000000001,1,72.0,1
16149,280.52,2,154.0,18
16150,1906.07,10,100.4,91
16152,1829.04,1,642.0,29
16153,1824.23,5,214.6,78
16156,2935.2200000000003,13,94.07692307692308,109
16157,644.24,4,86.0,12
16159,348.2,1,236.0,14
16160,1009.45,4,288.25,20
16161,5308.98,26,95.73076923076923,293
16162,37.4,1,4.0,2
16163,441.6,3,30.666666666666668,5
16164,749.4300000000001,4,103.5,27
16168,3770.6,28,67.42857142857143,57
16169,1822.97,4,331.25,71
16170,1880.4199999999998,7,252.28571428571428,106
16171,73.2,1,24.0,3
16172,1140.21,5,157.4,52
16173,1406.57,7,81.57142857142857,70
16174,1009.5500000000001,3,217.0,19
16175,1037.59,4,133.25,45
16177,331.95,1,95.0,15
16178,197.9,1,94.0,8
16179,215.83,1,99.0,11
16180,10217.48,10,585.3,92
16181,305.54,1,152.0,11
16182,6617.65,4,947.75,17
16183,338.71,1,113.0,15
16184,1155.54,7,80.0,26
16185,529.41,2,130.0,31
16186,3991.94,13,231.3846153846154,87
16187,6841.24,17,294.3529411764706,160
16188,981.86,4,195.5,65
16189,215.48,2,67.0,9
16190,215.08,1,88.0,6
16191,4913.32,25,128.12,67
16193,314.45,1,219.0,19
16198,400.68100000000004,1,129.0,15
16200,1039.74,2,240.0,149
16201,1821.52,5,253.4,74
16202,365.27,1,191.0,18
16203,589.15,5,52.2,27
16204,361.73,1,205.0,45
16205,738.23,4,126.0,73
16206,535.41,4,67.75,52
16207,394.38,1,140.0,19
16208,659.31,2,165.0,61
16209,2262.62,5,235.8,37
16210,21086.3,18,419.94444444444446,74
16211,542.77,2,76.5,23
16212,681.19,3,80.33333333333333,40
16213,159.0,1,48.0,6
16214,1062.75,3,140.0,36
16215,242.35,1,104.0,14
16216,914.9300000000001,1,254.0,37
16217,259.39,4,19.0,14
16218,3054.87,8,259.625,56
16221,859.41,3,237.66666666666666,90
16222,763.5,1,320.0,120
16224,1295.3,4,279.0,90
16225,1081.3600000000001,5,97.0,109
16226,255.12,3,64.0,6
16227,308.32,2,44.0,6
16229,1010.6,2,159.0,46
16230,542.03,2,182.5,32
16232,983.23,5,109.4,24
16233,422.13000000000005,5,33.0,22
16235,858.41,6,54.666666666666664,42
16236,432.2,1,184.0,20
16239,372.9,3,72.66666666666667,18
16240,3693.81,5,326.8,127
16241,2578.31,13,110.53846153846153,347
16242,3548.85,8,243.25,184
16243,409.1,2,55.0,49
16244,1522.75,2,427.5,88
16245,1352.3600000000001,5,201.6,80
16247,114.56,1,182.0,16
16248,152.94,1,78.0,7
16249,1800.07,5,190.0,67
16250,389.44,2,104.0,22
16252,-295.09,1,-158.0,21
16253,3665.62,3,1045.6666666666667,115
16255,2602.55,10,175.9,146
16256,732.63,2,288.5,13
16257,46.95,1,2.0,2
16258,5203.51,5,598.8,111
16260,1035.45,1,311.0,18
16261,719.51,4,72.75,98
16262,-31.65,1,-5.0,3
16265,5423.15,11,238.8181818181818,164
16266,854.64,7,56.142857142857146,44
16268,667.65,2,266.5,45
16270,1141.24,1,688.0,54
16271,1373.94,6,168.16666666666666,90
16272,411.7,1,224.0,25
16274,332.8,1,152.0,64
16275,559.87,1,336.0,33
16276,810.6000000000001,1,420.0,6
16278,537.83,3,36.333333333333336,23
16279,1489.88,4,261.0,104
16281,2062.06,1,934.0,17
16282,168.3,1,114.0,11
16283,1497.61,7,174.28571428571428,117
16284,748.62,2,255.5,87
16287,142.5,1,298.0,8
16292,280.9,2,94.0,17
16293,2236.7400000000002,12,81.5,102
16295,1328.55,4,210.25,70
16297,275.40000000000003,4,45.0,21
16298,598.2,3,66.0,22
16302,212.82,2,67.0,11
16303,5305.83,4,655.25,119
16305,361.21999999999997,1,256.0,22
16306,602.27,9,52.333333333333336,36
16308,2560.0,4,2000.0,1
16309,686.67,3,155.0,39
16311,616.26,2,197.0,35
16313,274.15000000000003,2,82.5,16
16315,226.37,1,75.0,14
16316,2755.56,12,122.16666666666667,121
16317,1341.65,3,296.6666666666667,64
16318,328.15,1,199.0,19
16319,404.40000000000003,1,72.0,3
16320,1038.46,2,366.0,56
16321,230.70000000000002,7,11.142857142857142,7
16322,321.3,2,113.0,28
16323,207.50000000000003,1,50.0,1
16324,398.92,3,88.33333333333333,100
16325,510.54,5,32.8,14
16326,2875.0,15,42.333333333333336,158
16327,3759.52,6,412.1666666666667,142
16330,242.21,4,36.25,39
16332,1563.58,8,97.875,125
16333,26626.8,22,1462.909090909091,9
16337,151.05,1,87.0,10
16338,214.8,1,94.0,11
16339,91.15,1,19.0,17
16340,488.24,1,418.0,124
16341,1959.38,6,231.33333333333334,60
16342,322.41,4,39.25,10
16343,307.07,2,81.0,29
16344,35.7,1,6.0,1
16345,538.42,1,272.0,35
16347,706.25,2,155.5,61
16348,1394.13,7,111.0,157
16349,53.5,1,9.0,9
16350,1100.47,5,108.4,41
16351,153.9,1,90.0,8
16352,494.44,2,150.0,28
16353,6675.71,23,87.21739130434783,51
16354,395.8,2,75.0,38
16356,210.32000000000002,4,23.0,20
16357,658.88,3,82.0,31
16358,2024.95,5,260.2,82
16359,1460.3700000000001,12,96.16666666666667,39
16360,3158.06,8,242.125,365
16361,876.52,4,102.75,87
16362,614.5,9,34.55555555555556,58
16363,109.36,1,52.0,5
16364,705.79,2,139.5,48
16365,1540.42,9,56.0,45
16366,327.3,1,256.0,18
16367,779.07,2,313.5,123
16368,421.74,2,109.0,58
16369,1543.71,3,342.6666666666667,91
16370,1263.6,4,155.5,143
16372,332.41,2,70.5,86
16374,454.58,2,116.0,101
16376,899.46,3,213.66666666666666,104
16377,676.2,1,1500.0,5
16378,362.95,3,89.0,22
16379,2131.9,5,281.6,87
16380,1626.99,1,1236.0,28
16383,597.64,2,220.0,80
16384,584.5,2,130.0,33
16385,554.86,3,86.0,52
16386,288.27,2,99.5,76
16387,94.36,1,44.0,4
16389,1362.27,5,246.0,33
16392,204.89,1,174.0,41
16393,2863.5,20,74.75,121
16394,1412.06,9,257.44444444444446,61
16395,1458.99,5,291.6,150
16398,1631.15,4,186.25,75
16399,408.02,2,131.5,68
16400,302.48,1,171.0,28
16401,4054.64,20,192.7,68
16402,290.5,2,72.5,55
16403,161.04999999999998,2,51.5,10
16404,443.05,1,157.0,23
16405,167.25,2,93.5,3
16406,143.56,1,110.0,55
16407,2029.28,10,106.1,99
16409,1987.58,5,258.4,145
16411,201.19,2,62.0,41
16412,115.89,1,53.0,25
16413,260.5,1,146.0,30
16414,126.25,2,13.5,5
16415,194.01,1,175.0,45
16416,997.49,4,159.25,60
16418,607.3,3,87.66666666666667,76
16419,945.96,7,61.0,36
16422,33919.69,75,434.62666666666667,72
16423,346.12,1,230.0,18
16424,82.56,2,41.0,6
16425,302.7,1,199.0,21
16426,1824.71,10,119.3,211
16427,241.06,2,78.0,8
16428,-2.95,1,-1.0,1
16429,284.55,1,9.0,2
16430,300.85,1,103.0,6
16431,570.14,3,127.66666666666667,51
16432,287.4,1,276.0,8
16433,184.26,1,106.0,17
16434,1511.8,7,108.57142857142857,88
16438,795.85,5,92.2,74
16440,3622.42,5,401.0,186
16441,368.6,2,83.5,22
16442,603.32,3,145.33333333333334,161
16444,626.94,5,80.0,70
16445,229.41,1,109.0,62
16446,2.9,3,0.6666666666666666,3
16447,255.91,1,221.0,34
16448,182.99,1,76.0,19
16449,674.69,3,119.66666666666667,40
16450,311.92,1,200.0,11
16451,266.97,1,120.0,14
16454,-8.15,3,0.6666666666666666,2
16455,1841.18,7,141.14285714285714,69
16456,2157.8,5,229.0,80
16457,208.36,1,140.0,9
16458,3482.7400000000002,18,119.66666666666667,52
16460,808.73,3,291.0,128
16461,137.97,1,45.0,31
16462,102.0,4,3.0,1
16463,1383.7,7,162.14285714285714,74
16464,1229.96,3,304.6666666666667,152
16466,1519.51,7,106.71428571428571,103
16468,74.9,1,31.0,2
16469,611.12,4,62.5,148
16470,716.83,5,95.6,120
16471,223.95000000000002,1,141.0,13
16473,314.86,4,48.75,18
16474,1646.91,11,74.45454545454545,237
16475,544.3,4,79.75,23
16477,2494.46,7,202.14285714285714,111
16478,331.0,3,74.66666666666667,15
16479,300.83,2,51.0,35
16480,766.85,1,451.0,51
16482,220.62,1,346.0,18
16483,139.35,1,44.0,19
16484,379.40000000000003,3,64.66666666666667,25
16485,361.45,1,231.0,41
16488,492.2,4,181.0,28
16491,731.5,1,478.0,39
16493,1329.66,6,185.5,40
16494,809.28,1,668.0,47
16495,566.71,3,104.33333333333333,78
16496,1562.22,4,272.75,92
16497,2965.69,6,232.66666666666666,128
16498,86.12,3,14.0,15
16499,319.1,5,24.4,20
16500,400.86,6,20.5,8
16503,1421.43,5,113.4,71
16504,449.31,1,481.0,76
16505,777.6,1,576.0,4
16506,90.3,2,21.0,3
16509,363.7,1,64.0,13
16510,248.1,1,92.0,13
16511,894.38,3,129.33333333333334,135
16513,874.59,4,101.75,33
16515,1597.59,5,162.2,89
16516,101.7,1,58.0,6
16517,162.7,1,96.0,17
16518,480.92,3,108.33333333333333,36
16519,215.07999999999998,2,27.0,13
16520,1036.6200000000001,4,139.25,129
16523,9295.67,28,151.17857142857142,151
16525,11895.57,29,223.89655172413794,75
16526,290.36,1,106.0,15
16527,228.06,1,106.0,14
16528,244.41,1,171.0,17
16529,455.25,1,198.0,30
16531,1244.59,7,130.71428571428572,68
16532,6748.8,3,672.0,2
16533,1009.72,5,101.6,112
16535,593.75,1,356.0,31
16536,480.42,2,115.0,49
16539,1388.81,4,119.25,36
16542,119.61999999999999,1,46.0,5
16545,339.3,1,78.0,3
16546,-95.92999999999999,3,-101.0,31
16549,3952.94,10,223.6,445
16550,2266.25,9,169.55555555555554,163
16551,922.12,3,323.3333333333333,26
16552,379.73,2,109.5,17
16553,5664.57,14,328.2142857142857,63
16554,641.55,7,44.42857142857143,52
16555,285.89,2,87.5,15
16556,3313.79,7,270.0,144
16557,281.85,2,55.5,11
16558,8257.04,24,222.75,264
16560,816.51,3,166.0,53
16561,511.12,2,122.0,29
16563,1077.74,1,486.0,19
16565,173.7,1,46.0,3
16566,614.01,6,60.166666666666664,14
16567,865.6,2,498.0,34
16569,124.2,1,93.0,5
16570,3622.95,15,136.66666666666666,70
16571,1285.22,5,235.2,73
16572,999.7,4,132.5,40
16573,648.41,4,88.5,40
16574,451.44,1,416.0,28
16579,-30.599999999999998,1,-12.0,1
16581,70.44,2,61.0,9
16582,313.62,1,164.0,6
16583,233.45000000000002,1,111.0,14
16584,908.03,3,211.66666666666666,25
16586,463.95,1,95.0,8
16587,225.15,1,71.0,13
16589,459.24,3,122.66666666666667,31
16591,213.5,1,41.0,10
16592,4073.28,19,153.3684210526316,142
16593,322.08,3,38.333333333333336,24
16594,181.09,1,64.0,53
16595,358.44,1,331.0,83
16596,250.15,2,48.5,12
16597,90.04,1,184.0,7
16598,140.7,2,35.0,10
16600,813.52,6,190.83333333333334,50
16601,237.6,1,131.0,29
16602,494.73,2,158.5,29
16603,482.47,2,240.0,34
16607,3038.67,16,176.375,140
16609,5450.96,9,267.77777777777777,155
16610,75.66,1,66.0,6
16611,112.69,2,22.0,10
16612,1187.66,4,126.5,48
16613,618.59,1,293.0,30
16614,506.19,1,223.0,26
16616,500.42,2,185.0,31
16617,151.85,1,91.0,5
16618,2630.64,6,227.0,79
16619,204.41,2,64.5,14
16620,178.96,2,44.0,9
16621,813.48,4,75.5,22
16623,129.45000000000002,1,39.0,5
16624,791.85,2,220.0,44
16625,333.08,1,164.0,23
16626,4379.65,20,133.5,86
16627,322.8,1,162.0,20
16628,2183.04,6,200.33333333333334,79
16629,408.63,2,244.5,58
16633,2878.15,7,162.42857142857142,115
16634,217.9,2,41.0,9
16637,1124.59,5,178.2,66
16638,1676.47,11,114.0,92
16639,1169.38,4,125.75,48
16641,231.10000000000002,1,256.0,12
16642,679.83,3,159.33333333333334,32
16643,487.51,1,269.0,27
16644,833.78,2,413.0,62
16647,214.06,2,73.0,12
16648,270.85999999999996,2,134.5,19
16650,518.42,1,372.0,24
16652,6654.26,11,297.0,75
16653,1166.92,3,241.0,67
16654,594.97,5,56.0,29
16655,3776.4700000000003,6,391.6666666666667,208
16656,8568.24,21,422.5238095238095,14
16657,864.81,4,280.25,158
16658,123.24,1,40.0,8
16659,39.12,1,72.0,2
16660,810.4499999999999,5,90.2,16
16665,135.4,1,59.0,9
16666,118.98,1,233.0,32
16667,567.18,2,118.0,52
16668,306.71999999999997,6,53.0,9
16669,1319.08,4,213.5,141
16670,4022.46,17,148.47058823529412,179
16671,1692.27,3,291.6666666666667,3
16672,8093.59,23,122.26086956521739,23
16674,304.24,2,90.5,89
16676,1558.72,5,126.2,75
16678,3013.83,17,139.2941176470588,93
16679,129.75,1,29.0,3
16680,183.7,1,94.0,10
16681,1770.34,6,234.5,18
16682,1028.0,5,208.0,15
16684,65892.08,31,1593.225806451613,120
16685,322.68,2,196.0,60
16686,2910.96,9,217.33333333333334,406
16688,1260.86,4,201.0,52
16689,303.26,3,56.0,13
16690,208.63,3,45.666666666666664,10
16692,1276.0,2,76.0,2
16693,477.86,2,101.5,58
16696,657.9000000000001,4,36.5,7
16697,108.25,1,25.0,20
16698,1998.0,2,420.0,4
16700,5040.0,17,236.41176470588235,159
16701,5150.27,18,345.05555555555554,99
16705,13946.130000000001,29,188.20689655172413,135
16706,519.45,3,82.33333333333333,108
16708,656.63,1,285.0,27
16709,3029.87,5,170.2,64
16710,2425.09,10,180.6,268
16711,1651.03,5,166.6,18
16712,3538.98,11,153.1818181818182,259
16713,6819.58,21,202.71428571428572,339
16714,799.3100000000001,4,135.25,77
16715,301.71999999999997,1,642.0,19
16716,319.8000000000001,3,14.666666666666666,1
16717,3263.06,9,173.55555555555554,178
16718,582.14,1,396.0,41
16719,1726.77,8,145.625,108
16720,152.95,1,180.0,25
16721,292.47,1,172.0,37
16722,4711.21,16,311.8125,96
16723,510.0,2,186.5,37
16725,712.12,8,34.625,110
16726,1221.11,5,172.6,121
16727,240.47,1,156.0,41
16728,1032.73,4,166.5,218
16729,6992.52,26,218.19230769230768,235
16730,673.11,4,214.5,75
16732,603.75,1,317.0,28
16734,616.0600000000001,3,111.0,44
16735,2176.21,7,212.28571428571428,88
16737,417.59999999999997,1,288.0,1
16738,3.75,1,3.0,1
16739,312.55,2,84.5,13
16742,0.0,2,-94.5,4
16743,2162.2,8,248.25,89
16744,1291.52,7,113.85714285714286,198
16745,7134.7,18,372.1666666666667,148
16746,6670.56,19,244.89473684210526,234
16747,826.96,4,144.25,34
16748,1515.9,5,176.0,42
16750,623.93,5,42.8,74
16751,1619.72,1,931.0,24
16752,207.5,1,54.0,9
16753,223.92,1,189.0,34
16754,2002.4,1,4280.0,2
16755,1459.48,5,209.8,134
16756,239.4,1,106.0,13
16757,106.83000000000001,1,81.0,7
16758,369.34000000000003,1,203.0,22
16759,772.84,4,152.0,40
16761,316.62,1,341.0,13
16762,1207.24,3,160.0,51
16763,594.9,2,159.0,23
16764,2714.91,18,67.72222222222223,209
16765,34.0,1,4.0,1
16766,1145.6,2,268.0,17
16767,5565.4800000000005,11,399.90909090909093,148
16768,449.19,5,37.6,47
16769,306.64,1,66.0,33
16770,719.69,6,72.33333333333333,116
16771,2241.77,5,297.0,200
16773,160.34,1,162.0,23
16774,646.07,5,63.0,36
16775,1691.51,11,39.90909090909091,84
16776,337.31,1,230.0,61
16777,216.38,2,29.5,45
16778,245.94,2,97.0,16
16779,10429.45,28,186.0,161
16780,409.99,2,131.5,51
16781,294.65,2,55.5,17
16782,2230.3,19,36.63157894736842,103
16784,107.6,1,24.0,3
16788,592.31,2,151.5,138
16789,80.8,1,32.0,5
16790,1520.1200000000001,8,111.5,88
16791,1684.48,8,93.625,218
16792,99.13000000000001,2,20.5,11
16793,243.84,1,146.0,16
16794,1141.75,12,75.66666666666667,142
16795,398.08,1,231.0,64
16796,305.62,1,186.0,18
16800,1117.48,1,509.0,148
16801,842.33,5,61.4,72
16803,332.3,1,245.0,24
16804,536.99,3,82.0,59
16805,460.59,2,269.5,94
16806,760.21,4,88.75,68
16807,1121.59,3,259.3333333333333,57
16808,288.42,2,98.0,21
16809,897.82,6,107.16666666666667,79
16810,275.64,2,56.0,16
16811,547.07,2,238.5,26
16812,479.35,1,81.0,15
16813,1627.31,10,148.6,248
16814,6408.2,22,122.54545454545455,122
16816,417.06,4,68.5,28
16817,1446.95,13,58.61538461538461,76
16818,3317.97,13,166.3846153846154,172
16820,497.61,1,307.0,26
16823,323.58,1,120.0,34
16824,460.64,2,118.0,23
16825,775.1800000000001,2,283.0,27
16826,341.7,1,158.0,22
16828,128.5,2,29.5,8
16829,197.22,1,99.0,11
16830,325.91,1,264.0,23
16832,199.15,3,11.0,11
16833,1106.53,4,110.0,46
16834,413.46,1,358.0,24
16835,180.85,2,30.5,10
16836,251.87,2,82.5,11
16837,3167.73,12,130.16666666666666,123
16838,582.9,3,61.333333333333336,24
16839,15357.78,39,217.17948717948718,117
16841,1774.62,7,319.14285714285717,101
16842,1260.44,4,173.0,45
16843,10183.82,17,597.2941176470588,226
16846,214.32,1,135.0,11
16847,193.44,1,78.0,12
16848,281.42,1,182.0,14
16849,124.57000000000001,1,33.0,8
16850,332.41,1,249.0,19
16851,342.45,3,90.33333333333333,17
16852,144.91,2,28.0,9
16855,328.4,2,82.0,19
16856,35.400000000000006,1,12.0,2
16858,315.89,2,37.5,9
16859,473.14,5,131.2,50
16861,151.65,3,44.333333333333336,8
